#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#17951A
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-4Ch_1 [A] FSO2-C4 SN:2411E5085967340C Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SA6-540-222 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (∞C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (∞)	dphi 0% (∞)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (∞)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (∞C)	Humidity (%RH)	Temperature (∞C) at 0%	Partial Volume of Oxygen (%O2)
#	7/11/2024	12/31/2000	22.447468	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.584349	0.000000	-0.000303	0.000000	0.000000	fixed f	1016.521973	21.827465	72.026001	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00∞C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (∞) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (∞C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-07-2024	13:34:48.013	15658.232	13.189	44.616	112	0	OK	12-07-2024	13:34:48.013	15658.232	22.729	OK	12-07-2024	13:34:48.013	15658.232	1023	OK
12-07-2024	13:34:50.014	15660.233	13.176	44.623	112	0	OK	12-07-2024	13:34:50.014	15660.233	22.729	OK	12-07-2024	13:34:50.014	15660.233	1023	OK
12-07-2024	13:34:52.015	15662.234	13.174	44.625	112	-1	OK	12-07-2024	13:34:52.015	15662.234	22.726	OK	12-07-2024	13:34:52.015	15662.234	1023	OK
12-07-2024	13:34:54.026	15664.245	13.188	44.617	112	0	OK	12-07-2024	13:34:54.026	15664.245	22.727	OK	12-07-2024	13:34:54.026	15664.245	1023	OK
12-07-2024	13:34:56.016	15666.235	13.159	44.633	112	0	OK	12-07-2024	13:34:56.016	15666.235	22.728	OK	12-07-2024	13:34:56.016	15666.235	1023	OK
12-07-2024	13:34:58.018	15668.237	13.152	44.637	112	0	OK	12-07-2024	13:34:58.018	15668.237	22.727	OK	12-07-2024	13:34:58.018	15668.237	1023	OK
12-07-2024	13:35:00.017	15670.236	13.163	44.631	112	0	OK	12-07-2024	13:35:00.017	15670.236	22.726	OK	12-07-2024	13:35:00.017	15670.236	1023	OK
12-07-2024	13:35:02.016	15672.235	13.134	44.648	112	0	OK	12-07-2024	13:35:02.016	15672.235	22.726	OK	12-07-2024	13:35:02.016	15672.235	1023	OK
12-07-2024	13:35:04.017	15674.236	13.145	44.642	112	0	OK	12-07-2024	13:35:04.017	15674.236	22.730	OK	12-07-2024	13:35:04.017	15674.236	1023	OK
12-07-2024	13:35:06.017	15676.236	13.136	44.647	112	0	OK	12-07-2024	13:35:06.017	15676.236	22.729	OK	12-07-2024	13:35:06.017	15676.236	1023	OK
12-07-2024	13:35:08.020	15678.239	13.137	44.646	112	0	OK	12-07-2024	13:35:08.020	15678.239	22.729	OK	12-07-2024	13:35:08.020	15678.239	1023	OK
12-07-2024	13:35:10.021	15680.240	13.118	44.657	112	0	OK	12-07-2024	13:35:10.021	15680.240	22.731	OK	12-07-2024	13:35:10.021	15680.240	1023	OK
12-07-2024	13:35:12.019	15682.238	13.123	44.654	112	0	OK	12-07-2024	13:35:12.019	15682.238	22.731	OK	12-07-2024	13:35:12.019	15682.238	1023	OK
12-07-2024	13:35:14.022	15684.241	13.109	44.662	112	0	OK	12-07-2024	13:35:14.022	15684.241	22.728	OK	12-07-2024	13:35:14.022	15684.241	1023	OK
12-07-2024	13:35:16.022	15686.241	13.130	44.650	112	0	OK	12-07-2024	13:35:16.022	15686.241	22.729	OK	12-07-2024	13:35:16.022	15686.241	1023	OK
12-07-2024	13:35:18.022	15688.241	13.119	44.656	112	0	OK	12-07-2024	13:35:18.022	15688.241	22.731	OK	12-07-2024	13:35:18.022	15688.241	1023	OK
12-07-2024	13:35:20.023	15690.242	13.135	44.647	112	0	OK	12-07-2024	13:35:20.023	15690.242	22.730	OK	12-07-2024	13:35:20.023	15690.242	1023	OK
12-07-2024	13:35:22.023	15692.242	13.099	44.668	112	0	OK	12-07-2024	13:35:22.023	15692.242	22.732	OK	12-07-2024	13:35:22.023	15692.242	1023	OK
12-07-2024	13:35:24.023	15694.242	13.092	44.672	112	0	OK	12-07-2024	13:35:24.023	15694.242	22.733	OK	12-07-2024	13:35:24.023	15694.242	1023	OK
12-07-2024	13:35:26.028	15696.247	13.086	44.675	112	0	OK	12-07-2024	13:35:26.028	15696.247	22.733	OK	12-07-2024	13:35:26.028	15696.247	1023	OK
12-07-2024	13:35:28.029	15698.248	13.084	44.677	112	0	OK	12-07-2024	13:35:28.029	15698.248	22.731	OK	12-07-2024	13:35:28.029	15698.248	1023	OK
12-07-2024	13:35:30.031	15700.250	13.097	44.669	112	0	OK	12-07-2024	13:35:30.031	15700.250	22.734	OK	12-07-2024	13:35:30.031	15700.250	1023	OK
12-07-2024	13:35:32.029	15702.248	13.082	44.677	112	0	OK	12-07-2024	13:35:32.029	15702.248	22.736	OK	12-07-2024	13:35:32.029	15702.248	1023	OK
12-07-2024	13:35:34.030	15704.249	13.061	44.689	112	0	OK	12-07-2024	13:35:34.030	15704.249	22.736	OK	12-07-2024	13:35:34.030	15704.249	1023	OK
12-07-2024	13:35:36.029	15706.248	13.072	44.683	112	0	OK	12-07-2024	13:35:36.029	15706.248	22.734	OK	12-07-2024	13:35:36.029	15706.248	1023	OK
12-07-2024	13:35:38.028	15708.247	13.060	44.690	112	0	OK	12-07-2024	13:35:38.028	15708.247	22.731	OK	12-07-2024	13:35:38.028	15708.247	1023	OK
12-07-2024	13:35:40.030	15710.249	13.058	44.692	112	0	OK	12-07-2024	13:35:40.030	15710.249	22.733	OK	12-07-2024	13:35:40.030	15710.249	1023	OK
12-07-2024	13:35:42.030	15712.249	13.064	44.688	112	0	OK	12-07-2024	13:35:42.030	15712.249	22.736	OK	12-07-2024	13:35:42.030	15712.249	1023	OK
12-07-2024	13:35:44.030	15714.249	13.040	44.702	112	0	OK	12-07-2024	13:35:44.030	15714.249	22.733	OK	12-07-2024	13:35:44.030	15714.249	1023	OK
12-07-2024	13:35:46.031	15716.250	13.043	44.700	112	0	OK	12-07-2024	13:35:46.031	15716.250	22.734	OK	12-07-2024	13:35:46.031	15716.250	1023	OK
12-07-2024	13:35:48.031	15718.251	13.054	44.694	112	0	OK	12-07-2024	13:35:48.031	15718.251	22.736	OK	12-07-2024	13:35:48.031	15718.251	1023	OK
12-07-2024	13:35:50.032	15720.251	13.026	44.710	112	0	OK	12-07-2024	13:35:50.032	15720.251	22.735	OK	12-07-2024	13:35:50.032	15720.251	1023	OK
12-07-2024	13:35:52.032	15722.251	13.030	44.707	112	0	OK	12-07-2024	13:35:52.032	15722.251	22.733	OK	12-07-2024	13:35:52.032	15722.251	1023	OK
12-07-2024	13:35:54.032	15724.252	13.033	44.706	112	0	OK	12-07-2024	13:35:54.032	15724.252	22.730	OK	12-07-2024	13:35:54.032	15724.252	1023	OK
12-07-2024	13:35:56.033	15726.252	13.017	44.715	112	0	OK	12-07-2024	13:35:56.033	15726.252	22.732	OK	12-07-2024	13:35:56.033	15726.252	1023	OK
12-07-2024	13:35:58.032	15728.251	12.991	44.731	112	0	OK	12-07-2024	13:35:58.032	15728.251	22.732	OK	12-07-2024	13:35:58.032	15728.251	1023	OK
12-07-2024	13:36:00.034	15730.253	13.007	44.721	112	0	OK	12-07-2024	13:36:00.034	15730.253	22.731	OK	12-07-2024	13:36:00.034	15730.253	1023	OK
12-07-2024	13:36:02.036	15732.255	12.997	44.727	112	0	OK	12-07-2024	13:36:02.036	15732.255	22.729	OK	12-07-2024	13:36:02.036	15732.255	1023	OK
12-07-2024	13:36:04.036	15734.255	12.975	44.740	112	0	OK	12-07-2024	13:36:04.036	15734.255	22.728	OK	12-07-2024	13:36:04.036	15734.255	1023	OK
12-07-2024	13:36:06.036	15736.255	12.982	44.736	112	0	OK	12-07-2024	13:36:06.036	15736.255	22.727	OK	12-07-2024	13:36:06.036	15736.255	1023	OK
12-07-2024	13:36:08.036	15738.255	12.971	44.742	112	0	OK	12-07-2024	13:36:08.036	15738.255	22.728	OK	12-07-2024	13:36:08.036	15738.255	1023	OK
12-07-2024	13:36:10.036	15740.255	12.972	44.742	113	0	OK	12-07-2024	13:36:10.036	15740.255	22.725	OK	12-07-2024	13:36:10.036	15740.255	1023	OK
12-07-2024	13:36:12.035	15742.254	12.952	44.753	113	0	OK	12-07-2024	13:36:12.035	15742.254	22.729	OK	12-07-2024	13:36:12.035	15742.254	1023	OK
12-07-2024	13:36:14.036	15744.255	12.955	44.751	112	0	OK	12-07-2024	13:36:14.036	15744.255	22.733	OK	12-07-2024	13:36:14.036	15744.255	1023	OK
12-07-2024	13:36:16.036	15746.255	12.944	44.758	112	0	OK	12-07-2024	13:36:16.036	15746.255	22.729	OK	12-07-2024	13:36:16.036	15746.255	1023	OK
12-07-2024	13:36:18.037	15748.257	12.952	44.753	113	0	OK	12-07-2024	13:36:18.037	15748.257	22.727	OK	12-07-2024	13:36:18.037	15748.257	1023	OK
12-07-2024	13:36:20.037	15750.256	12.937	44.762	113	0	OK	12-07-2024	13:36:20.037	15750.256	22.729	OK	12-07-2024	13:36:20.037	15750.256	1023	OK
12-07-2024	13:36:22.039	15752.258	12.935	44.763	113	0	OK	12-07-2024	13:36:22.039	15752.258	22.728	OK	12-07-2024	13:36:22.039	15752.258	1023	OK
12-07-2024	13:36:24.042	15754.261	12.931	44.766	113	0	OK	12-07-2024	13:36:24.042	15754.261	22.726	OK	12-07-2024	13:36:24.042	15754.261	1023	OK
12-07-2024	13:36:26.040	15756.259	12.944	44.758	113	0	OK	12-07-2024	13:36:26.040	15756.259	22.726	OK	12-07-2024	13:36:26.040	15756.259	1023	OK
12-07-2024	13:36:28.040	15758.259	12.913	44.777	113	0	OK	12-07-2024	13:36:28.040	15758.259	22.720	OK	12-07-2024	13:36:28.040	15758.259	1023	OK
12-07-2024	13:36:30.040	15760.259	12.921	44.772	113	0	OK	12-07-2024	13:36:30.040	15760.259	22.718	OK	12-07-2024	13:36:30.040	15760.259	1023	OK
12-07-2024	13:36:32.041	15762.260	12.922	44.771	113	0	OK	12-07-2024	13:36:32.041	15762.260	22.721	OK	12-07-2024	13:36:32.041	15762.260	1023	OK
12-07-2024	13:36:34.040	15764.259	12.895	44.787	113	0	OK	12-07-2024	13:36:34.040	15764.259	22.725	OK	12-07-2024	13:36:34.040	15764.259	1023	OK
12-07-2024	13:36:36.041	15766.260	12.908	44.779	113	0	OK	12-07-2024	13:36:36.041	15766.260	22.724	OK	12-07-2024	13:36:36.041	15766.260	1023	OK
12-07-2024	13:36:38.040	15768.259	12.890	44.790	113	0	OK	12-07-2024	13:36:38.040	15768.259	22.724	OK	12-07-2024	13:36:38.040	15768.259	1023	OK
12-07-2024	13:36:40.039	15770.259	12.893	44.788	113	0	OK	12-07-2024	13:36:40.039	15770.259	22.723	OK	12-07-2024	13:36:40.039	15770.259	1023	OK
12-07-2024	13:36:42.043	15772.262	12.902	44.783	113	0	OK	12-07-2024	13:36:42.043	15772.262	22.722	OK	12-07-2024	13:36:42.043	15772.262	1023	OK
12-07-2024	13:36:44.045	15774.264	12.879	44.796	113	0	OK	12-07-2024	13:36:44.045	15774.264	22.723	OK	12-07-2024	13:36:44.045	15774.264	1023	OK
12-07-2024	13:36:46.047	15776.266	12.881	44.795	113	1	OK	12-07-2024	13:36:46.047	15776.266	22.724	OK	12-07-2024	13:36:46.047	15776.266	1023	OK
12-07-2024	13:36:48.049	15778.268	12.879	44.796	113	0	OK	12-07-2024	13:36:48.049	15778.268	22.723	OK	12-07-2024	13:36:48.049	15778.268	1023	OK
12-07-2024	13:36:50.051	15780.270	12.883	44.794	113	1	OK	12-07-2024	13:36:50.051	15780.270	22.722	OK	12-07-2024	13:36:50.051	15780.270	1023	OK
12-07-2024	13:36:52.049	15782.268	12.877	44.797	113	0	OK	12-07-2024	13:36:52.049	15782.268	22.723	OK	12-07-2024	13:36:52.049	15782.268	1023	OK
12-07-2024	13:36:54.049	15784.268	12.863	44.805	113	0	OK	12-07-2024	13:36:54.049	15784.268	22.724	OK	12-07-2024	13:36:54.049	15784.268	1023	OK
12-07-2024	13:36:56.052	15786.271	12.859	44.808	113	0	OK	12-07-2024	13:36:56.052	15786.271	22.722	OK	12-07-2024	13:36:56.052	15786.271	1023	OK
12-07-2024	13:36:58.054	15788.273	12.851	44.813	113	0	OK	12-07-2024	13:36:58.054	15788.273	22.720	OK	12-07-2024	13:36:58.054	15788.273	1023	OK
12-07-2024	13:37:00.054	15790.273	12.838	44.820	113	0	OK	12-07-2024	13:37:00.054	15790.273	22.721	OK	12-07-2024	13:37:00.054	15790.273	1023	OK
12-07-2024	13:37:02.054	15792.273	12.859	44.807	113	0	OK	12-07-2024	13:37:02.054	15792.273	22.722	OK	12-07-2024	13:37:02.054	15792.273	1023	OK
12-07-2024	13:37:04.055	15794.274	12.834	44.822	113	0	OK	12-07-2024	13:37:04.055	15794.274	22.722	OK	12-07-2024	13:37:04.055	15794.274	1023	OK
12-07-2024	13:37:06.061	15796.280	12.814	44.834	113	0	OK	12-07-2024	13:37:06.061	15796.280	22.723	OK	12-07-2024	13:37:06.061	15796.280	1023	OK
12-07-2024	13:37:08.060	15798.279	12.841	44.818	113	0	OK	12-07-2024	13:37:08.060	15798.279	22.720	OK	12-07-2024	13:37:08.060	15798.279	1023	OK
12-07-2024	13:37:10.060	15800.279	12.822	44.829	113	0	OK	12-07-2024	13:37:10.060	15800.279	22.724	OK	12-07-2024	13:37:10.060	15800.279	1023	OK
12-07-2024	13:37:12.060	15802.279	12.827	44.826	113	0	OK	12-07-2024	13:37:12.060	15802.279	22.726	OK	12-07-2024	13:37:12.060	15802.279	1023	OK
12-07-2024	13:37:14.063	15804.282	12.834	44.822	113	0	OK	12-07-2024	13:37:14.063	15804.282	22.726	OK	12-07-2024	13:37:14.063	15804.282	1023	OK
12-07-2024	13:37:16.062	15806.281	12.808	44.837	113	0	OK	12-07-2024	13:37:16.062	15806.281	22.726	OK	12-07-2024	13:37:16.062	15806.281	1023	OK
12-07-2024	13:37:18.062	15808.281	12.797	44.843	113	0	OK	12-07-2024	13:37:18.062	15808.281	22.728	OK	12-07-2024	13:37:18.062	15808.281	1023	OK
12-07-2024	13:37:20.062	15810.281	12.783	44.851	113	0	OK	12-07-2024	13:37:20.062	15810.281	22.728	OK	12-07-2024	13:37:20.062	15810.281	1023	OK
12-07-2024	13:37:22.063	15812.282	12.788	44.849	113	0	OK	12-07-2024	13:37:22.063	15812.282	22.724	OK	12-07-2024	13:37:22.063	15812.282	1023	OK
12-07-2024	13:37:24.062	15814.281	12.788	44.849	113	0	OK	12-07-2024	13:37:24.062	15814.281	22.723	OK	12-07-2024	13:37:24.062	15814.281	1023	OK
12-07-2024	13:37:26.062	15816.281	12.797	44.843	113	0	OK	12-07-2024	13:37:26.062	15816.281	22.725	OK	12-07-2024	13:37:26.062	15816.281	1023	OK
12-07-2024	13:37:28.064	15818.283	12.757	44.867	113	0	OK	12-07-2024	13:37:28.064	15818.283	22.725	OK	12-07-2024	13:37:28.064	15818.283	1023	OK
12-07-2024	13:37:30.064	15820.283	12.786	44.850	113	0	OK	12-07-2024	13:37:30.064	15820.283	22.724	OK	12-07-2024	13:37:30.064	15820.283	1023	OK
12-07-2024	13:37:32.064	15822.283	12.762	44.864	113	0	OK	12-07-2024	13:37:32.064	15822.283	22.723	OK	12-07-2024	13:37:32.064	15822.283	1023	OK
12-07-2024	13:37:34.063	15824.282	12.766	44.861	113	0	OK	12-07-2024	13:37:34.063	15824.282	22.723	OK	12-07-2024	13:37:34.063	15824.282	1023	OK
12-07-2024	13:37:36.063	15826.282	12.764	44.863	113	0	OK	12-07-2024	13:37:36.063	15826.282	22.722	OK	12-07-2024	13:37:36.063	15826.282	1023	OK
12-07-2024	13:37:38.065	15828.284	12.766	44.862	113	0	OK	12-07-2024	13:37:38.065	15828.284	22.723	OK	12-07-2024	13:37:38.065	15828.284	1023	OK
12-07-2024	13:37:40.063	15830.282	12.755	44.868	113	0	OK	12-07-2024	13:37:40.063	15830.282	22.724	OK	12-07-2024	13:37:40.063	15830.282	1023	OK
12-07-2024	13:37:42.064	15832.283	12.745	44.874	113	0	OK	12-07-2024	13:37:42.064	15832.283	22.724	OK	12-07-2024	13:37:42.064	15832.283	1023	OK
12-07-2024	13:37:44.065	15834.285	12.757	44.867	113	0	OK	12-07-2024	13:37:44.065	15834.285	22.721	OK	12-07-2024	13:37:44.065	15834.285	1023	OK
12-07-2024	13:37:46.068	15836.287	12.743	44.875	113	0	OK	12-07-2024	13:37:46.068	15836.287	22.724	OK	12-07-2024	13:37:46.068	15836.287	1023	OK
12-07-2024	13:37:48.070	15838.289	12.723	44.887	113	0	OK	12-07-2024	13:37:48.070	15838.289	22.721	OK	12-07-2024	13:37:48.070	15838.289	1023	OK
12-07-2024	13:37:50.070	15840.289	12.711	44.894	113	0	OK	12-07-2024	13:37:50.070	15840.289	22.719	OK	12-07-2024	13:37:50.070	15840.289	1023	OK
12-07-2024	13:37:52.069	15842.288	12.725	44.886	113	0	OK	12-07-2024	13:37:52.069	15842.288	22.720	OK	12-07-2024	13:37:52.069	15842.288	1023	OK
12-07-2024	13:37:54.071	15844.290	12.696	44.903	113	0	OK	12-07-2024	13:37:54.071	15844.290	22.719	OK	12-07-2024	13:37:54.071	15844.290	1023	OK
12-07-2024	13:37:56.071	15846.290	12.730	44.883	113	0	OK	12-07-2024	13:37:56.071	15846.290	22.716	OK	12-07-2024	13:37:56.071	15846.290	1023	OK
12-07-2024	13:37:58.076	15848.295	12.686	44.909	113	0	OK	12-07-2024	13:37:58.076	15848.295	22.715	OK	12-07-2024	13:37:58.076	15848.295	1023	OK
12-07-2024	13:38:00.076	15850.295	12.694	44.904	113	0	OK	12-07-2024	13:38:00.076	15850.295	22.718	OK	12-07-2024	13:38:00.076	15850.295	1023	OK
12-07-2024	13:38:02.075	15852.294	12.698	44.902	113	0	OK	12-07-2024	13:38:02.075	15852.294	22.717	OK	12-07-2024	13:38:02.075	15852.294	1023	OK
12-07-2024	13:38:04.073	15854.292	12.702	44.900	113	0	OK	12-07-2024	13:38:04.073	15854.292	22.717	OK	12-07-2024	13:38:04.073	15854.292	1023	OK
12-07-2024	13:38:06.076	15856.295	12.660	44.924	113	0	OK	12-07-2024	13:38:06.076	15856.295	22.715	OK	12-07-2024	13:38:06.076	15856.295	1023	OK
12-07-2024	13:38:08.076	15858.295	12.675	44.916	113	0	OK	12-07-2024	13:38:08.076	15858.295	22.713	OK	12-07-2024	13:38:08.076	15858.295	1023	OK
12-07-2024	13:38:10.078	15860.297	12.678	44.914	113	0	OK	12-07-2024	13:38:10.078	15860.297	22.715	OK	12-07-2024	13:38:10.078	15860.297	1023	OK
12-07-2024	13:38:12.081	15862.300	12.685	44.910	113	0	OK	12-07-2024	13:38:12.081	15862.300	22.714	OK	12-07-2024	13:38:12.081	15862.300	1023	OK
12-07-2024	13:38:14.082	15864.301	12.662	44.923	113	0	OK	12-07-2024	13:38:14.082	15864.301	22.711	OK	12-07-2024	13:38:14.082	15864.301	1023	OK
12-07-2024	13:38:16.082	15866.301	12.647	44.932	113	0	OK	12-07-2024	13:38:16.082	15866.301	22.710	OK	12-07-2024	13:38:16.082	15866.301	1023	OK
12-07-2024	13:38:18.083	15868.302	12.625	44.945	113	0	OK	12-07-2024	13:38:18.083	15868.302	22.713	OK	12-07-2024	13:38:18.083	15868.302	1023	OK
12-07-2024	13:38:20.083	15870.302	12.629	44.943	113	0	OK	12-07-2024	13:38:20.083	15870.302	22.713	OK	12-07-2024	13:38:20.083	15870.302	1023	OK
12-07-2024	13:38:22.083	15872.302	12.630	44.942	113	0	OK	12-07-2024	13:38:22.083	15872.302	22.714	OK	12-07-2024	13:38:22.083	15872.302	1023	OK
12-07-2024	13:38:24.084	15874.303	12.632	44.941	113	0	OK	12-07-2024	13:38:24.084	15874.303	22.714	OK	12-07-2024	13:38:24.084	15874.303	1023	OK
12-07-2024	13:38:26.084	15876.303	12.617	44.949	113	0	OK	12-07-2024	13:38:26.084	15876.303	22.717	OK	12-07-2024	13:38:26.084	15876.303	1023	OK
12-07-2024	13:38:28.084	15878.303	12.641	44.935	113	0	OK	12-07-2024	13:38:28.084	15878.303	22.718	OK	12-07-2024	13:38:28.084	15878.303	1023	OK
12-07-2024	13:38:30.083	15880.302	12.608	44.954	113	0	OK	12-07-2024	13:38:30.083	15880.302	22.715	OK	12-07-2024	13:38:30.083	15880.302	1023	OK
12-07-2024	13:38:32.086	15882.305	12.617	44.949	113	0	OK	12-07-2024	13:38:32.086	15882.305	22.715	OK	12-07-2024	13:38:32.086	15882.305	1023	OK
12-07-2024	13:38:34.086	15884.305	12.614	44.951	113	0	OK	12-07-2024	13:38:34.086	15884.305	22.714	OK	12-07-2024	13:38:34.086	15884.305	1023	OK
12-07-2024	13:38:36.086	15886.305	12.596	44.962	113	0	OK	12-07-2024	13:38:36.086	15886.305	22.714	OK	12-07-2024	13:38:36.086	15886.305	1023	OK
12-07-2024	13:38:38.084	15888.304	12.607	44.955	113	0	OK	12-07-2024	13:38:38.084	15888.304	22.714	OK	12-07-2024	13:38:38.084	15888.304	1023	OK
12-07-2024	13:38:40.085	15890.304	12.609	44.955	113	0	OK	12-07-2024	13:38:40.085	15890.304	22.713	OK	12-07-2024	13:38:40.085	15890.304	1023	OK
12-07-2024	13:38:42.085	15892.304	12.593	44.964	113	0	OK	12-07-2024	13:38:42.085	15892.304	22.715	OK	12-07-2024	13:38:42.085	15892.304	1023	OK
12-07-2024	13:38:44.086	15894.305	12.601	44.959	113	0	OK	12-07-2024	13:38:44.086	15894.305	22.718	OK	12-07-2024	13:38:44.086	15894.305	1023	OK
12-07-2024	13:38:46.086	15896.305	12.593	44.964	113	0	OK	12-07-2024	13:38:46.086	15896.305	22.713	OK	12-07-2024	13:38:46.086	15896.305	1023	OK
12-07-2024	13:38:48.089	15898.308	12.570	44.977	113	0	OK	12-07-2024	13:38:48.089	15898.308	22.713	OK	12-07-2024	13:38:48.089	15898.308	1023	OK
12-07-2024	13:38:50.088	15900.307	12.563	44.981	113	0	OK	12-07-2024	13:38:50.088	15900.307	22.713	OK	12-07-2024	13:38:50.088	15900.307	1023	OK
12-07-2024	13:38:52.088	15902.307	12.553	44.987	113	0	OK	12-07-2024	13:38:52.088	15902.307	22.709	OK	12-07-2024	13:38:52.088	15902.307	1023	OK
12-07-2024	13:38:54.092	15904.311	12.553	44.987	113	0	OK	12-07-2024	13:38:54.092	15904.311	22.712	OK	12-07-2024	13:38:54.092	15904.311	1023	OK
12-07-2024	13:38:56.093	15906.312	12.543	44.993	113	0	OK	12-07-2024	13:38:56.093	15906.312	22.710	OK	12-07-2024	13:38:56.093	15906.312	1023	OK
12-07-2024	13:38:58.096	15908.315	12.538	44.996	113	0	OK	12-07-2024	13:38:58.096	15908.315	22.711	OK	12-07-2024	13:38:58.096	15908.315	1023	OK
12-07-2024	13:39:00.096	15910.315	12.523	45.005	113	0	OK	12-07-2024	13:39:00.096	15910.315	22.710	OK	12-07-2024	13:39:00.096	15910.315	1023	OK
12-07-2024	13:39:02.096	15912.315	12.523	45.004	113	0	OK	12-07-2024	13:39:02.096	15912.315	22.711	OK	12-07-2024	13:39:02.096	15912.315	1023	OK
12-07-2024	13:39:04.095	15914.314	12.536	44.997	113	0	OK	12-07-2024	13:39:04.095	15914.314	22.711	OK	12-07-2024	13:39:04.095	15914.314	1023	OK
12-07-2024	13:39:06.098	15916.317	12.533	44.999	113	0	OK	12-07-2024	13:39:06.098	15916.317	22.709	OK	12-07-2024	13:39:06.098	15916.317	1023	OK
12-07-2024	13:39:08.098	15918.317	12.511	45.012	113	0	OK	12-07-2024	13:39:08.098	15918.317	22.709	OK	12-07-2024	13:39:08.098	15918.317	1023	OK
12-07-2024	13:39:10.099	15920.318	12.529	45.002	113	0	OK	12-07-2024	13:39:10.099	15920.318	22.708	OK	12-07-2024	13:39:10.099	15920.318	1023	OK
12-07-2024	13:39:12.100	15922.319	12.524	45.005	113	0	OK	12-07-2024	13:39:12.100	15922.319	22.704	OK	12-07-2024	13:39:12.100	15922.319	1023	OK
12-07-2024	13:39:14.100	15924.319	12.527	45.003	113	0	OK	12-07-2024	13:39:14.100	15924.319	22.705	OK	12-07-2024	13:39:14.100	15924.319	1023	OK
12-07-2024	13:39:16.101	15926.320	12.496	45.022	113	0	OK	12-07-2024	13:39:16.101	15926.320	22.706	OK	12-07-2024	13:39:16.101	15926.320	1023	OK
12-07-2024	13:39:18.101	15928.321	12.493	45.023	113	0	OK	12-07-2024	13:39:18.101	15928.321	22.706	OK	12-07-2024	13:39:18.101	15928.321	1023	OK
12-07-2024	13:39:20.099	15930.319	12.490	45.024	113	0	OK	12-07-2024	13:39:20.099	15930.319	22.707	OK	12-07-2024	13:39:20.099	15930.319	1023	OK
12-07-2024	13:39:22.102	15932.321	12.493	45.023	113	0	OK	12-07-2024	13:39:22.102	15932.321	22.709	OK	12-07-2024	13:39:22.102	15932.321	1023	OK
12-07-2024	13:39:24.102	15934.321	12.493	45.023	113	0	OK	12-07-2024	13:39:24.102	15934.321	22.708	OK	12-07-2024	13:39:24.102	15934.321	1023	OK
12-07-2024	13:39:26.103	15936.322	12.479	45.031	113	0	OK	12-07-2024	13:39:26.103	15936.322	22.708	OK	12-07-2024	13:39:26.103	15936.322	1023	OK
12-07-2024	13:39:28.103	15938.322	12.456	45.044	113	0	OK	12-07-2024	13:39:28.103	15938.322	22.706	OK	12-07-2024	13:39:28.103	15938.322	1023	OK
12-07-2024	13:39:30.102	15940.321	12.458	45.044	113	0	OK	12-07-2024	13:39:30.102	15940.321	22.703	OK	12-07-2024	13:39:30.102	15940.321	1023	OK
12-07-2024	13:39:32.103	15942.322	12.465	45.039	113	0	OK	12-07-2024	13:39:32.103	15942.322	22.705	OK	12-07-2024	13:39:32.103	15942.322	1023	OK
12-07-2024	13:39:34.105	15944.324	12.468	45.037	113	0	OK	12-07-2024	13:39:34.105	15944.324	22.708	OK	12-07-2024	13:39:34.105	15944.324	1023	OK
