#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#17951A
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-4Ch_1 [A] FSO2-C4 SN:2411E5085967340C Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00∞C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (∞C) [A T1]	Status [A T1]
12-07-2024	11:17:02.361	7392.580	23.155	OK
12-07-2024	11:17:04.362	7394.581	23.153	OK
12-07-2024	11:17:06.363	7396.582	23.154	OK
12-07-2024	11:17:08.364	7398.583	23.153	OK
12-07-2024	11:17:10.365	7400.584	23.153	OK
12-07-2024	11:17:12.364	7402.583	23.153	OK
12-07-2024	11:17:14.366	7404.585	23.156	OK
12-07-2024	11:17:16.365	7406.584	23.154	OK
12-07-2024	11:17:18.366	7408.585	23.149	OK
12-07-2024	11:17:20.367	7410.586	23.152	OK
12-07-2024	11:17:22.369	7412.588	23.150	OK
12-07-2024	11:17:24.369	7414.588	23.151	OK
12-07-2024	11:17:26.368	7416.588	23.149	OK
12-07-2024	11:17:28.371	7418.590	23.148	OK
12-07-2024	11:17:30.373	7420.592	23.146	OK
12-07-2024	11:17:32.374	7422.593	23.146	OK
12-07-2024	11:17:34.377	7424.596	23.144	OK
12-07-2024	11:17:36.378	7426.597	23.144	OK
12-07-2024	11:17:38.379	7428.598	23.148	OK
12-07-2024	11:17:40.379	7430.598	23.148	OK
12-07-2024	11:17:42.380	7432.599	23.147	OK
12-07-2024	11:17:44.381	7434.600	23.147	OK
12-07-2024	11:17:46.385	7436.604	23.148	OK
12-07-2024	11:17:48.384	7438.603	23.147	OK
12-07-2024	11:17:50.386	7440.605	23.143	OK
12-07-2024	11:17:52.387	7442.606	23.145	OK
12-07-2024	11:17:54.388	7444.607	23.149	OK
12-07-2024	11:17:56.389	7446.609	23.147	OK
12-07-2024	11:17:58.389	7448.608	23.145	OK
12-07-2024	11:18:00.390	7450.609	23.144	OK
12-07-2024	11:18:02.390	7452.609	23.146	OK
12-07-2024	11:18:04.391	7454.610	23.148	OK
12-07-2024	11:18:06.390	7456.610	23.145	OK
12-07-2024	11:18:08.392	7458.611	23.145	OK
12-07-2024	11:18:10.391	7460.610	23.144	OK
12-07-2024	11:18:12.391	7462.610	23.143	OK
12-07-2024	11:18:14.394	7464.613	23.147	OK
12-07-2024	11:18:16.393	7466.612	23.148	OK
12-07-2024	11:18:18.393	7468.612	23.147	OK
12-07-2024	11:18:20.393	7470.612	23.145	OK
12-07-2024	11:18:22.395	7472.614	23.145	OK
12-07-2024	11:18:24.395	7474.614	23.143	OK
12-07-2024	11:18:26.395	7476.614	23.142	OK
12-07-2024	11:18:28.395	7478.614	23.143	OK
12-07-2024	11:18:30.396	7480.615	23.142	OK
12-07-2024	11:18:32.397	7482.616	23.143	OK
12-07-2024	11:18:34.397	7484.616	23.145	OK
12-07-2024	11:18:36.399	7486.618	23.143	OK
12-07-2024	11:18:38.398	7488.617	23.140	OK
12-07-2024	11:18:40.398	7490.617	23.139	OK
12-07-2024	11:18:42.400	7492.619	23.139	OK
12-07-2024	11:18:44.400	7494.619	23.139	OK
12-07-2024	11:18:46.400	7496.619	23.139	OK
12-07-2024	11:18:48.402	7498.621	23.137	OK
12-07-2024	11:18:50.404	7500.624	23.138	OK
12-07-2024	11:18:52.405	7502.624	23.134	OK
12-07-2024	11:18:54.404	7504.623	23.132	OK
12-07-2024	11:18:56.405	7506.624	23.129	OK
12-07-2024	11:18:58.405	7508.624	23.131	OK
12-07-2024	11:19:00.406	7510.625	23.132	OK
12-07-2024	11:19:02.405	7512.624	23.135	OK
12-07-2024	11:19:04.406	7514.625	23.135	OK
12-07-2024	11:19:06.408	7516.627	23.132	OK
12-07-2024	11:19:08.408	7518.627	23.136	OK
12-07-2024	11:19:10.409	7520.628	23.136	OK
12-07-2024	11:19:12.412	7522.631	23.137	OK
12-07-2024	11:19:14.411	7524.630	23.135	OK
12-07-2024	11:19:16.412	7526.631	23.136	OK
12-07-2024	11:19:18.415	7528.634	23.140	OK
12-07-2024	11:19:20.415	7530.634	23.140	OK
12-07-2024	11:19:22.416	7532.635	23.140	OK
12-07-2024	11:19:24.418	7534.637	23.140	OK
12-07-2024	11:19:26.418	7536.637	23.139	OK
12-07-2024	11:19:28.420	7538.639	23.139	OK
12-07-2024	11:19:30.421	7540.640	23.139	OK
12-07-2024	11:19:32.422	7542.641	23.137	OK
12-07-2024	11:19:34.421	7544.640	23.134	OK
12-07-2024	11:19:36.422	7546.641	23.136	OK
12-07-2024	11:19:38.423	7548.642	23.136	OK
12-07-2024	11:19:40.422	7550.641	23.135	OK
12-07-2024	11:19:42.425	7552.644	23.132	OK
12-07-2024	11:19:44.425	7554.644	23.133	OK
12-07-2024	11:19:46.426	7556.645	23.137	OK
12-07-2024	11:19:48.428	7558.647	23.136	OK
12-07-2024	11:19:50.427	7560.646	23.136	OK
12-07-2024	11:19:52.428	7562.647	23.135	OK
12-07-2024	11:19:54.429	7564.648	23.135	OK
12-07-2024	11:19:56.432	7566.651	23.136	OK
12-07-2024	11:19:58.432	7568.651	23.134	OK
12-07-2024	11:20:00.433	7570.652	23.135	OK
12-07-2024	11:20:02.433	7572.652	23.134	OK
12-07-2024	11:20:04.432	7574.652	23.131	OK
12-07-2024	11:20:06.432	7576.651	23.132	OK
12-07-2024	11:20:08.434	7578.653	23.132	OK
12-07-2024	11:20:10.435	7580.654	23.131	OK
12-07-2024	11:20:12.436	7582.655	23.130	OK
12-07-2024	11:20:14.436	7584.655	23.131	OK
12-07-2024	11:20:16.437	7586.656	23.128	OK
12-07-2024	11:20:18.437	7588.657	23.127	OK
12-07-2024	11:20:20.439	7590.658	23.129	OK
12-07-2024	11:20:22.439	7592.658	23.133	OK
12-07-2024	11:20:24.443	7594.662	23.130	OK
12-07-2024	11:20:26.443	7596.663	23.131	OK
12-07-2024	11:20:28.446	7598.665	23.133	OK
12-07-2024	11:20:30.445	7600.664	23.136	OK
12-07-2024	11:20:32.444	7602.663	23.134	OK
12-07-2024	11:20:34.444	7604.663	23.132	OK
12-07-2024	11:20:36.444	7606.663	23.133	OK
12-07-2024	11:20:38.446	7608.665	23.134	OK
12-07-2024	11:20:40.445	7610.664	23.134	OK
12-07-2024	11:20:42.446	7612.665	23.134	OK
12-07-2024	11:20:44.445	7614.664	23.128	OK
12-07-2024	11:20:46.446	7616.665	23.130	OK
12-07-2024	11:20:48.448	7618.667	23.130	OK
12-07-2024	11:20:50.447	7620.666	23.127	OK
12-07-2024	11:20:52.447	7622.666	23.126	OK
12-07-2024	11:20:54.449	7624.668	23.125	OK
12-07-2024	11:20:56.449	7626.668	23.128	OK
12-07-2024	11:20:58.454	7628.673	23.131	OK
12-07-2024	11:21:00.452	7630.671	23.126	OK
12-07-2024	11:21:02.453	7632.672	23.129	OK
12-07-2024	11:21:04.453	7634.672	23.130	OK
12-07-2024	11:21:06.455	7636.674	23.131	OK
12-07-2024	11:21:08.455	7638.674	23.128	OK
12-07-2024	11:21:10.457	7640.676	23.129	OK
12-07-2024	11:21:12.457	7642.676	23.130	OK
12-07-2024	11:21:14.457	7644.676	23.129	OK
12-07-2024	11:21:16.457	7646.677	23.131	OK
12-07-2024	11:21:18.460	7648.679	23.133	OK
12-07-2024	11:21:20.460	7650.679	23.130	OK
12-07-2024	11:21:22.461	7652.680	23.130	OK
12-07-2024	11:21:24.462	7654.681	23.132	OK
12-07-2024	11:21:26.464	7656.684	23.134	OK
12-07-2024	11:21:28.467	7658.686	23.133	OK
12-07-2024	11:21:30.467	7660.686	23.130	OK
12-07-2024	11:21:32.468	7662.687	23.131	OK
12-07-2024	11:21:34.469	7664.688	23.130	OK
12-07-2024	11:21:36.468	7666.688	23.131	OK
12-07-2024	11:21:38.468	7668.687	23.132	OK
12-07-2024	11:21:40.469	7670.688	23.133	OK
12-07-2024	11:21:42.472	7672.691	23.136	OK
12-07-2024	11:21:44.472	7674.691	23.134	OK
12-07-2024	11:21:46.473	7676.692	23.135	OK
12-07-2024	11:21:48.475	7678.694	23.137	OK
12-07-2024	11:21:50.475	7680.694	23.136	OK
12-07-2024	11:21:52.478	7682.697	23.135	OK
12-07-2024	11:21:54.479	7684.698	23.138	OK
12-07-2024	11:21:56.479	7686.698	23.136	OK
12-07-2024	11:21:58.480	7688.700	23.138	OK
12-07-2024	11:22:00.481	7690.701	23.139	OK
12-07-2024	11:22:02.482	7692.701	23.138	OK
12-07-2024	11:22:04.483	7694.702	23.138	OK
12-07-2024	11:22:06.485	7696.704	23.134	OK
12-07-2024	11:22:08.486	7698.705	23.133	OK
12-07-2024	11:22:10.486	7700.706	23.134	OK
12-07-2024	11:22:12.488	7702.707	23.132	OK
12-07-2024	11:22:14.490	7704.709	23.133	OK
12-07-2024	11:22:16.490	7706.709	23.130	OK
12-07-2024	11:22:18.492	7708.711	23.130	OK
12-07-2024	11:22:20.491	7710.710	23.128	OK
12-07-2024	11:22:22.492	7712.711	23.124	OK
12-07-2024	11:22:24.492	7714.711	23.125	OK
12-07-2024	11:22:26.493	7716.712	23.125	OK
12-07-2024	11:22:28.494	7718.714	23.124	OK
12-07-2024	11:22:30.493	7720.712	23.126	OK
12-07-2024	11:22:32.494	7722.713	23.124	OK
12-07-2024	11:22:34.494	7724.713	23.121	OK
12-07-2024	11:22:36.494	7726.713	23.121	OK
12-07-2024	11:22:38.496	7728.715	23.122	OK
12-07-2024	11:22:40.497	7730.716	23.121	OK
12-07-2024	11:22:42.499	7732.718	23.125	OK
12-07-2024	11:22:44.499	7734.718	23.124	OK
12-07-2024	11:22:46.498	7736.717	23.124	OK
12-07-2024	11:22:48.499	7738.718	23.120	OK
12-07-2024	11:22:50.500	7740.719	23.121	OK
12-07-2024	11:22:52.502	7742.721	23.123	OK
12-07-2024	11:22:54.503	7744.722	23.122	OK
12-07-2024	11:22:56.502	7746.721	23.122	OK
12-07-2024	11:22:58.504	7748.723	23.123	OK
12-07-2024	11:23:00.503	7750.722	23.120	OK
12-07-2024	11:23:02.503	7752.722	23.121	OK
12-07-2024	11:23:04.504	7754.723	23.119	OK
12-07-2024	11:23:06.507	7756.726	23.119	OK
12-07-2024	11:23:08.507	7758.726	23.117	OK
12-07-2024	11:23:10.506	7760.726	23.115	OK
12-07-2024	11:23:12.508	7762.727	23.116	OK
12-07-2024	11:23:14.507	7764.727	23.116	OK
12-07-2024	11:23:16.508	7766.728	23.112	OK
12-07-2024	11:23:18.507	7768.726	23.113	OK
12-07-2024	11:23:20.508	7770.727	23.109	OK
12-07-2024	11:23:22.508	7772.727	23.110	OK
12-07-2024	11:23:24.508	7774.727	23.110	OK
12-07-2024	11:23:26.510	7776.729	23.106	OK
12-07-2024	11:23:28.510	7778.729	23.108	OK
12-07-2024	11:23:30.511	7780.730	23.115	OK
12-07-2024	11:23:32.511	7782.730	23.112	OK
12-07-2024	11:23:34.512	7784.731	23.114	OK
12-07-2024	11:23:36.513	7786.732	23.113	OK
12-07-2024	11:23:38.514	7788.733	23.111	OK
12-07-2024	11:23:40.515	7790.734	23.114	OK
12-07-2024	11:23:42.514	7792.733	23.112	OK
12-07-2024	11:23:44.516	7794.735	23.113	OK
12-07-2024	11:23:46.517	7796.736	23.114	OK
12-07-2024	11:23:48.517	7798.736	23.113	OK
12-07-2024	11:23:50.518	7800.737	23.113	OK
12-07-2024	11:23:52.517	7802.736	23.115	OK
12-07-2024	11:23:54.519	7804.738	23.112	OK
12-07-2024	11:23:56.519	7806.738	23.112	OK
12-07-2024	11:23:58.520	7808.739	23.114	OK
12-07-2024	11:24:00.520	7810.739	23.114	OK
12-07-2024	11:24:02.522	7812.741	23.112	OK
12-07-2024	11:24:04.524	7814.743	23.109	OK
12-07-2024	11:24:06.523	7816.743	23.112	OK
12-07-2024	11:24:08.522	7818.742	23.113	OK
12-07-2024	11:24:10.524	7820.743	23.112	OK
12-07-2024	11:24:12.523	7822.743	23.114	OK
12-07-2024	11:24:14.523	7824.742	23.110	OK
12-07-2024	11:24:16.524	7826.744	23.112	OK
12-07-2024	11:24:18.525	7828.744	23.111	OK
12-07-2024	11:24:20.524	7830.743	23.111	OK
12-07-2024	11:24:22.525	7832.744	23.111	OK
12-07-2024	11:24:24.526	7834.745	23.109	OK
12-07-2024	11:24:26.527	7836.746	23.109	OK
12-07-2024	11:24:28.528	7838.747	23.109	OK
12-07-2024	11:24:30.529	7840.748	23.108	OK
12-07-2024	11:24:32.529	7842.748	23.106	OK
12-07-2024	11:24:34.530	7844.749	23.107	OK
12-07-2024	11:24:36.530	7846.749	23.107	OK
12-07-2024	11:24:38.531	7848.750	23.109	OK
12-07-2024	11:24:40.531	7850.750	23.111	OK
12-07-2024	11:24:42.532	7852.751	23.110	OK
12-07-2024	11:24:44.533	7854.752	23.108	OK
12-07-2024	11:24:46.533	7856.752	23.107	OK
12-07-2024	11:24:48.533	7858.752	23.107	OK
12-07-2024	11:24:50.534	7860.753	23.109	OK
12-07-2024	11:24:52.534	7862.753	23.111	OK
12-07-2024	11:24:54.535	7864.754	23.109	OK
12-07-2024	11:24:56.536	7866.755	23.110	OK
12-07-2024	11:24:58.535	7868.754	23.113	OK
12-07-2024	11:25:00.537	7870.756	23.112	OK
12-07-2024	11:25:02.539	7872.758	23.112	OK
12-07-2024	11:25:04.538	7874.757	23.111	OK
12-07-2024	11:25:06.541	7876.760	23.108	OK
12-07-2024	11:25:08.541	7878.760	23.109	OK
12-07-2024	11:25:10.542	7880.761	23.107	OK
12-07-2024	11:25:12.542	7882.761	23.107	OK
12-07-2024	11:25:14.545	7884.764	23.106	OK
12-07-2024	11:25:16.545	7886.764	23.107	OK
12-07-2024	11:25:18.545	7888.764	23.106	OK
12-07-2024	11:25:20.545	7890.764	23.106	OK
12-07-2024	11:25:22.545	7892.764	23.108	OK
12-07-2024	11:25:24.547	7894.766	23.106	OK
12-07-2024	11:25:26.545	7896.765	23.108	OK
12-07-2024	11:25:28.545	7898.764	23.108	OK
12-07-2024	11:25:30.547	7900.766	23.104	OK
12-07-2024	11:25:32.550	7902.769	23.103	OK
12-07-2024	11:25:34.550	7904.769	23.105	OK
12-07-2024	11:25:36.552	7906.771	23.106	OK
12-07-2024	11:25:38.551	7908.771	23.103	OK
12-07-2024	11:25:40.552	7910.771	23.101	OK
12-07-2024	11:25:42.554	7912.773	23.103	OK
12-07-2024	11:25:44.556	7914.775	23.099	OK
12-07-2024	11:25:46.556	7916.775	23.101	OK
12-07-2024	11:25:48.557	7918.777	23.099	OK
12-07-2024	11:25:50.557	7920.776	23.098	OK
12-07-2024	11:25:52.557	7922.776	23.099	OK
12-07-2024	11:25:54.557	7924.776	23.100	OK
12-07-2024	11:25:56.557	7926.776	23.100	OK
12-07-2024	11:25:58.559	7928.778	23.099	OK
12-07-2024	11:26:00.562	7930.781	23.099	OK
12-07-2024	11:26:02.562	7932.781	23.098	OK
12-07-2024	11:26:04.563	7934.782	23.101	OK
12-07-2024	11:26:06.565	7936.784	23.101	OK
12-07-2024	11:26:08.566	7938.785	23.101	OK
12-07-2024	11:26:10.566	7940.785	23.099	OK
12-07-2024	11:26:12.567	7942.786	23.096	OK
12-07-2024	11:26:14.569	7944.788	23.099	OK
12-07-2024	11:26:16.567	7946.786	23.100	OK
12-07-2024	11:26:18.568	7948.787	23.098	OK
12-07-2024	11:26:20.568	7950.787	23.097	OK
12-07-2024	11:26:22.568	7952.787	23.100	OK
12-07-2024	11:26:24.567	7954.786	23.098	OK
12-07-2024	11:26:26.569	7956.788	23.096	OK
12-07-2024	11:26:28.571	7958.790	23.098	OK
12-07-2024	11:26:30.573	7960.792	23.099	OK
12-07-2024	11:26:32.572	7962.792	23.100	OK
12-07-2024	11:26:34.573	7964.792	23.099	OK
12-07-2024	11:26:36.575	7966.794	23.098	OK
12-07-2024	11:26:38.576	7968.795	23.096	OK
12-07-2024	11:26:40.576	7970.795	23.094	OK
12-07-2024	11:26:42.578	7972.797	23.097	OK
12-07-2024	11:26:44.577	7974.796	23.097	OK
12-07-2024	11:26:46.578	7976.797	23.095	OK
12-07-2024	11:26:48.578	7978.797	23.094	OK
12-07-2024	11:26:50.578	7980.797	23.097	OK
12-07-2024	11:26:52.579	7982.799	23.100	OK
12-07-2024	11:26:54.579	7984.798	23.097	OK
12-07-2024	11:26:56.580	7986.799	23.096	OK
12-07-2024	11:26:58.580	7988.800	23.096	OK
12-07-2024	11:27:00.580	7990.799	23.097	OK
12-07-2024	11:27:02.582	7992.801	23.097	OK
12-07-2024	11:27:04.583	7994.802	23.098	OK
12-07-2024	11:27:06.583	7996.802	23.095	OK
12-07-2024	11:27:08.584	7998.803	23.096	OK
12-07-2024	11:27:10.584	8000.803	23.095	OK
12-07-2024	11:27:12.583	8002.802	23.097	OK
